"id";"code";"d1";"d2";"d3";"d4";"d5";"d6";"d7";"d8"
1763;"宏海控股集团";"0.9890";"-18.6940";"-4.0740";"-3.3090";"0.3070";"-198.5530";"-8.6160";"-6.7850"
1764;"汇隆控股";"-4.2000";"-109.7880";"-77.6760";"-88.1340";"-98.3140";"-15.9540";"-17.2890";"3.4900"
1765;"永耀集团控股";"-19.5450";"-34.9810";"-15.0240";"-12.2100";"-66.9610";"-65.3990";"-49.1870";"-27.5920"
1766;"邝文记";"2.2396";"6.6467";"5.5533";"-0.2472";"-0.5346";"-1.4012";"16.7968";"-2.8381"
1767;"亚洲资产";"-5.5140";"-2.9060";"-40.8720";"0.0350";"0.0410";"3.2800";"0.0350";"-2.2340"
1768;"朗华国际集团";"-5.5370";"-23.6570";"23.3290";"-15.9910";"29.8520";"33.8350";"-9.2890";"-3.8670"
1769;"吉辉控股";"0.8428";"0.1448";"-0.2001";"-0.9644";"-1.5503";"0.5723";"0.2607";"0.0503"
1770;"天时软件";"-3.0280";"2.0020";"-1.6900";"-1.0460";"-2.5710";"-16.5740";"-11.2300";"-13.1550"
1771;"太阳国际";"-37.4751";"-16.2804";"-60.7349";"-85.3590";"-33.9379";"-21.6651";"-115.6954";"-41.4072"
1772;"汇联金融服务  ";"53.7730";"21.8910";"152.7620";"104.7900";"75.7470";"28.1050";"101.3230";"90.0600"
1773;"易通讯集团";"1.0500";"0.3080";"1.1150";"1.6460";"1.4190";"0.7100";"4.8140";"3.8830"
1774;"非凡中国";"68.5890";"37.0700";"-109.6660";"-135.2880";"-134.5100";"-103.9070";"103.6300";"24.0950"
1775;"爱达利网络";"-4.5220";"-4.4410";"-4.8270";"-12.2130";"-10.5350";"-8.3910";"8.9890";"-15.1670"
1776;"骏高控股";"1.1600";"0.5930";"1.6820";"1.9280";"0.8980";"-5.5620";"-2.5170";"0.4350"
1777;"中国生物科技服务";"-26.7970";"-7.2940";"-27.9350";"-13.2630";"-50.1510";"-63.0220";"-14.4150";"-12.4160"
1778;"中国卓银";"1.0830";"8.0280";"10.4140";"5.6540";"6.2400";"3.4540";"2.8960";"7.4010"
1779;"荟萃国际（控股）";"-46.0750";"-138.2680";"-62.2090";"-14.2550";"-8.3800";"-37.6130";"-11.7610";"-7.8320"
1780;"ATLINKS";"-0.3301";"-0.1008";"-0.2097";"-0.2985";"1.4030";"-1.1685";"1.3467";"1.4030"
1781;"南大苏富特";"-24.1090";"-19.6730";"-12.1440";"-6.9316";"-53.8340";"-109.6090";"-37.0187";"-34.2099"
1782;"恒芯中国";"-15.4050";"-10.8400";"-8.4770";"-54.9620";"-20.1280";"-118.8120";"-101.1540";"-18.7410"
1783;"中国海洋捕捞";"7.2340";"57.0540";"22.2170";"-6.0660";"13.5160";"-0.0260";"6.8650";"-67.1990"
1784;"御德国际控股";"-11.9290";"-11.9070";"-10.3870";"-42.7630";"4.2300";"1.7200";"4.3360";"-28.4470"
1785;"吉林长龙药业";"55.5220";"18.9050";"144.4020";"91.8260";"55.4570";"17.9470";"142.6700";"88.3000"
1786;"量子思维";"-1.0130";"-39.6060";"-8.5190";"-6.9930";"-18.7770";"-5.3550";"-10.7700";"-7.7260"
1787;"讯智海";"-4.9470";"-5.9910";"-2.7320";"0.4140";"-13.2100";"-7.5170";"-9.6610";"-9.6670"
1788;"陆庆娱乐";"-1.5750";"-1.8370";"0.0150";"-9.2750";"-4.6900";"0.7670";"-2.3380";"-2.5640"
1789;"比优集团";"32.5160";"155.8790";"82.8340";"48.8070";"-6.1710";"49.1870";"114.3230";"28.3600"
1790;"中国网络信息科技";"-24.1650";"-10.0050";"-76.5430";"-46.1900";"-40.7220";"-5.6490";"-41.8750";"-149.7360"
1791;"饮食概念";"-1.5970";"-29.6340";"-2.2660";"0.3850";"-7.4960";"-1.7660";"-28.0060";"11.9970"
1792;"麦迪森控股";"-23.2330";"-3.0710";"-15.6380";"-138.3640";"-145.8270";"-11.9290";"-140.1140";"-7.7650"
1793;"朝威控股";"-24.9380";"1.1970";"18.1380";"0.2750";"-32.4830";"-12.9210";"-11.1980";"-68.0920"
1794;"国联通信";"-1.3490";"-4.7770";"-3.8730";"-5.3250";"-7.1110";"-21.9040";"-5.7990";"0.6400"
1795;"俊盟国际";"7.7600";"1.9240";"-1.2950";"21.6980";"11.8550";"-2.7870";"-2.5610";"7.3670"
1796;"环球大通集团";"-23.6540";"-20.2840";"-7.0870";"-28.4490";"-41.6740";"-29.1470";"-33.8340";"-4.3460"
1797;"高萌科技";"6.4830";"5.3020";"13.3270";"-2.1460";"-5.9670";"3.4650";"3.5250";"-4.8100"
1798;"品创控股";"-14.8239";"-8.3869";"-19.7702";"-234.9512";"-11.4140";"-5.7067";"4.3135";"2.7217"
1799;"东方大学城控股";"9.3390";"163.2230";"35.0910";"14.7070";"9.3850";"42.1930";"25.3500";"17.4500"
1800;"纵横游控股";"-7.7890";"-1.7570";"1.4570";"-0.8180";"-15.0650";"-7.7710";"1.0420";"-14.2320"
1801;"侨洋国际控股";"-4.2990";"-2.7270";"-0.6650";"-6.2280";"-6.7370";"-3.6380";"-2.4140";"-3.4520"
1802;"中彩网通控股";"-12.8550";"-4.0340";"-2.5500";"-37.0430";"-48.2930";"-18.5720";"-26.0620";"-17.2580"
1803;"罗马集团";"-1.2410";"-0.8080";"-25.5480";"21.2490";"-1.3520";"20.9970";"-0.7080";"18.9810"
1804;"兴业新材料";"-1.0000";"7.6490";"2.6140";"-1.4180";"14.0260";"6.3810";"4.7680";"4.6220"
1805;"寰亚传媒";"-191.2100";"-179.7490";"-188.0420";"-169.9550";"11.9560";"9.0910";"6.1820";"-95.5460"
1806;"新利软件";"-12.3040";"-14.7040";"15.7980";"1.0100";"-14.5630";"-12.3010";"7.0280";"-10.3760"
1807;"HMV数码中国";"6.3720";"22.6650";"51.9870";"-16.2670";"30.4370";"-15.8120";"1.8480";"19.1030"
1808;"易还财务投资";"-3.2430";"-6.7560";"15.1080";"13.7370";"6.2050";"26.3150";"21.4490";"13.2750"
1809;"北亚策略";"28.7620";"18.0260";"108.2110";"68.7690";"3.1490";"51.9190";"3.8480";"2.4030"
1810;"互娱中国";"-0.7270";"-31.1290";"-5.9940";"-260.6650";"-344.6170";"-93.1200";"-82.7010";"-207.7740"
1811;"仁智国际集团";"-4.9210";"-2.6310";"-19.6410";"-17.2930";"-12.1900";"-1.8840";"-7.9820";"-3.5800"
1812;"中国有赞";"-146.9860";"-57.7950";"-29.1130";"-112.1920";"-75.3630";"-51.3090";"-46.4290";"-22.2240"
1813;"香港生命科学";"4.5590";"-82.2000";"-3.0590";"-0.7520";"-0.8040";"-64.7080";"-42.1670";"-12.1050"
1814;"新维国际控股";"-77.9750";"-47.5360";"-30.3910";"10.3970";"-50.8920";"-112.8320";"-90.1330";"-33.9370"
1815;"中国三三传媒";"-16.2430";"-12.9220";"-3.6310";"-7.6240";"-36.0340";"-59.5830";"-22.5330";"-45.1820"
1816;"汇友生命科学";"-103.7780";"-48.0530";"-420.3330";"504.5510";"-393.4120";"-281.4830";"-10.0760";"-14.2880"
1817;"华人策略控股";"-83.1880";"-52.6670";"-41.0860";"-86.4620";"-350.9280";"-174.8630";"-73.0070";"-141.4090"
1818;"中国融保金融集团";"-50.6940";"-20.8480";"-222.6490";"-62.7700";"156.2010";"-38.4730";"176.2460";"-14.6500"
1819;"奥传思维控股";"-0.5660";"0.9170";"3.4390";"2.8690";"1.4730";"-2.0200";"-0.9760";"-1.8840"
1820;"ITE HOLDINGS";"0.2160";"1.3219";"1.0260";"0.8030";"0.4010";"0.3825";"0.3200";"-1.1840"
1821;"万星控股";"199.4550";"112.0230";"53.3850";"9.6100";"-2.7600";"-2.3270";"1.5380";"0.1800"
1822;"北大青鸟环宇";"119.2740";"15.1100";"170.6680";"137.6190";"64.4880";"26.6260";"129.5600";"229.2620"
1823;"鼎石资本";"0.3190";"129.3940";"20.8290";"18.0460";"10.4430";"92.8740";"15.6450";"15.6590"
1824;"昌利控股";"11.7644";"16.4692";"18.7013";"11.6268";"5.0082";"4.8561";"42.7385";"26.3892"
1825;"智易控股";"-186.6670";"-2.0330";"-512.3270";"17.0920";"14.9750";"-459.9600";"11.7360";"2.9800"
1826;"壹家壹品";"-2.4710";"-369.5860";"116.8200";"-86.6860";"159.8640";"-88.2420";"-112.8040";"-6.2310"
1827;"HMVOD视频";"-23.6140";"-86.1350";"-47.7090";"-27.3330";"1.9050";"-36.7020";"-15.1290";"3.2690"
1828;"升华兰德";"-6.2000";"-5.5990";"-4.3920";"-6.0410";"-4.3950";"-1.8400";"-3.5300";"-3.7550"
1829;"福泽集团";"-23.7050";"-4.4140";"-53.6990";"-67.7360";"-29.4340";"-26.3400";"-26.4620";"-17.2770"
1830;"麒麟集团控股";"-100.1980";"-78.2490";"-50.2940";"-27.9040";"-12.9860";"-35.9880";"-23.8120";"-14.7820"
1831;"中科光电";"-11.5200";"-17.5790";"-3.9870";"-1.4250";"2.1950";"-333.1480";"46.4900";"-15.4110"
1832;"基石金融";"-11.3723";"-56.7275";"-15.1214";"-5.5173";"-52.7069";"-19.4606";"-13.1162";"-17.0773"
1833;"扬宇科技";"15.6460";"7.2630";"7.0340";"37.2120";"30.0570";"15.1900";"30.6900";"21.0180"
1834;"上海青浦消防";"-2.0790";"-1.3620";"-0.2300";"-0.0280";"-0.2550";"-0.7270";"0.3170";"-0.4570"
1835;"中国幸福投资";"10.9130";"4.6450";"2.4610";"3.4830";"-17.7540";"1.9620";"-15.0430";"0.4890"
1836;"中国基础能源";"-21.0310";"-11.2130";"-20.7320";"-31.1210";"-25.1170";"-12.5420";"-59.5670";"-41.3000"
1837;"濠亮环球";"2.0150";"3.0560";"7.4490";"7.5240";"7.9600";"10.6050";"5.9130";"16.0610"
1838;"即时科研";"-4.9380";"17.3940";"1.2700";"-2.4620";"-1.3950";"-4.5590";"-3.7170";"-2.4150"
1839;"国农金融投资";"-7.2960";"-30.9510";"-3.2490";"-0.3090";"-98.4870";"-17.6830";"-68.2930";"-5.0270"
1840;"超凡网络";"-9.8360";"-28.8890";"-7.5820";"-5.8960";"-6.2690";"-0.7340";"-1.6140";"-16.0200"
1841;"德莱建业";"21.8660";"158.3870";"101.6050";"28.5510";"39.9440";"33.0540";"19.9040";"15.3110"
1842;"华亿金控";"-19.8040";"-35.9010";"-11.7050";"-0.5370";"-136.4971";"-244.0754";"-151.7500";"-61.2880"
1843;"仁德资源";"-4.1060";"-28.0930";"-11.5520";"-6.6190";"-3.4880";"-35.0340";"-23.7930";"-15.4560"
1844;"G.A.控股";"14.6390";"8.7060";"46.1490";"25.3590";"39.5670";"27.1940";"12.8130";"4.7100"
1845;"中国地热能";"6.0600";"8.7710";"6.5500";"4.0990";"10.5330";"-30.8160";"-5.8640";"6.9560"
1846;"云信投资控股";"1.1060";"1.8910";"-1.7720";"-7.1170";"-3.6330";"-1.9480";"-1.3420";"-7.1320"
1847;"智城控股";"-9.5120";"-113.7010";"-60.0370";"-46.2170";"-41.2740";"-35.1850";"-25.1730";"-18.7220"
1848;"辰罡科技";"-4.8270";"0.0070";"-1.1490";"-2.5630";"-0.7760";"-0.9520";"-5.8280";"-4.2950"
1849;"中油港燃";"-11.4420";"-88.1680";"-49.8330";"-46.4230";"-28.8010";"-34.1740";"-28.3190";"-13.7050"
1850;"铸能控股";"-4.3690";"-1.9940";"-4.9350";"-3.9100";"-2.2620";"-3.0040";"-1.6060";"-0.6410"
1851;"正美丰业 ";"4.1810";"1.8140";"-12.9070";"11.0130";"-23.1800";"-32.9590";"-19.3810";"-21.8810"
1852;"洪桥集团";"-300.4930";"-14.4870";"676.0630";"-78.0190";"163.4790";"-52.7490";"-25.0700";"700.0100"
1853;"同仁堂国药";"253.7135";"107.2190";"95.2140";"42.0900";"214.8502";"67.8920";"58.2480";"9.6250"
1854;"长安仁恒";"0.6429";"0.0913";"-6.3640";"0.6452";"0.3674";"0.5600";"0.0658";"0.2420"
1855;"应力控股";"130.5670";"42.1630";"38.8010";"13.2710";"4.6830";"8.2550";"25.1600";"3.1130"
1856;"德利机械";"54.9470";"41.2760";"10.8350";"17.1080";"7.4110";"2.9520";"6.2630";"12.1010"
1857;"华夏医疗";"-4.7120";"-102.7350";"-2.0680";"-17.1460";"-0.7880";"-21.2760";"0.7640";"-5.8500"
1858;"汇思太平洋";"-16.5410";"-8.6150";"-33.6650";"-10.3470";"-7.1290";"-3.5700";"-44.0940";"-26.4960"
1859;"奥柏中国";"-11.6330";"-6.3980";"-48.8230";"-28.4580";"-23.7160";"-18.8080";"-17.6050";"-11.7870"
1860;"浩德控股";"-1.5450";"26.2950";"8.6230";"2.7490";"1.2660";"-0.4620";"17.3310";"12.3560"
1861;"无缝绿色";"-1.0830";"0.9130";"-15.8620";"-5.1990";"-4.1040";"-2.7560";"-18.7900";"-5.9310"
1862;"明梁控股";"-1.9590";"1.0470";"0.0130";"21.1500";"-8.6450";"-4.8450";"18.7670";"2.0870"
1863;"科地农业（新） ";"-6.3320";"-34.1750";"131.1440";"-22.8050";"-31.5500";"-12.8200";"-19.7030";"1.5900"
1864;"南华资产控股";"-26.9530";"-32.7380";"-7.4330";"-14.8190";"-39.8500";"15.3010";"-9.1530";"16.9660"
1865;"众彩股份";"-175.0270";"-61.0340";"-48.8600";"-30.9080";"-15.6710";"-206.7780";"-67.4710";"-41.4950"
1866;"象兴国际";"5.8070";"1.8040";"1.6130";"4.0710";"10.5590";"7.5550";"0.5240";"2.0590"
1867;"中国再生医学";"-188.2760";"-89.3020";"-53.9820";"-53.3870";"-158.4920";"-124.5540";"-61.2550";"-76.3550"
1868;"辉煌科技";"5.0220";"0.0320";"17.0040";"13.3300";"7.8610";"2.9180";"2.9530";"-4.9990"
1869;"金汇教育";"1.5410";"3.9210";"1.5440";"0.4670";"1.2370";"1.1970";"2.0950";"1.6230"
1870;"医汇集团";"-3.6850";"-12.7040";"-9.6140";"-5.3290";"-1.5490";"-4.2610";"-3.0340";"-3.9760"
1871;"港银控股";"-7.4640";"-2.3240";"-17.9230";"-10.5710";"-9.3930";"-3.0690";"2.8700";"5.9510"
1872;"万德金融";"-18.5750";"-10.4230";"-6.7250";"4.9640";"-16.4020";"-8.1840";"-42.6170";"-28.6400"
1873;"华普智通";"0.2830";"-2.7600";"1.7610";"0.5120";"-19.2070";"-0.3240";"-15.0020";"-2.5840"
1874;"中国农业生态";"-18.2150";"-25.8480";"-0.1020";"-71.6480";"-29.9550";"-60.3930";"-28.0600";"-40.0960"
1875;"中国新电信";"9.4830";"-8.8780";"40.9050";"14.1440";"11.7190";"-8.6080";"192.0090";"176.1790"
1876;"环康集团";"2.9170";"1.3850";"0.8940";"5.1360";"2.8870";"1.2980";"0.4640";"-16.4410"
1877;"KSL HOLDINGS ";"-7.9400";"-12.5470";"-9.7690";"-4.2540";"-0.6500";"-11.3870";"0.6960";"14.7220"
1878;"中国趋势";"-5.5820";"-1.3370";"-8.2730";"-7.3530";"-6.3940";"-4.0910";"-1.8000";"-14.1110"
1879;"拉近网娱";"-95.5360";"-17.4280";"-79.8530";"-116.7690";"-65.1500";"-45.0180";"-91.1780";"-30.9650"
1880;"万亚企业控股";"-21.3590";"-76.0920";"-59.2020";"-49.5990";"-16.1250";"2.6860";"-430.6990";"135.2710"
1881;"中国数码文化";"7.3730";"11.2250";"5.6310";"4.3050";"5.1030";"22.9170";"46.7120";"20.6550"
1882;"超人智能";"-47.3750";"-21.2370";"-99.0590";"-69.7310";"-36.4540";"-22.8930";"-44.9460";"-42.0860"
1883;"REF HOLDINGS";"2.5100";"2.5100";"0.2190";"0.2190";"9.3140";"9.3140";"7.2390";"7.2390"
1884;"中国信息科技";"-1.2550";"-50.8850";"-1.2810";"9.7560";"-48.1430";"-112.4560";"-102.6650";"-105.4620"
1885;"新煮意控股";"-66.2360";"-28.7550";"-27.2210";"-79.4170";"-332.2650";"-55.2350";"-254.1950";"-73.1020"
1886;"恒生控股有限公司";"8.8030";"4.0400";"28.6946";"16.3040";"12.3920";"10.1882";"8.8430";"5.5120"
1887;"中国糖果";"-17.4250";"-12.1540";"-5.3660";"-3.2910";"0.6510";"-0.2980";"-0.5450";"-0.8100"
1888;"尚捷集团控股";"-7.0070";"6.0940";"14.0840";"0.7940";"-0.8740";"-7.5230";"-7.9020";"10.5320"
1889;"同仁资源";"-22.0850";"-8.1850";"-317.7430";"-103.3470";"-26.6550";"-41.3160";"-21.2350";"-35.0120"
1890;"积木集团";"-6.0620";"-14.9850";"-4.8350";"-9.0090";"-5.9030";"-4.3710";"-0.5040";"-13.6710"
1891;"骏杰集团控股";"0.4870";"0.2690";"-1.6620";"-4.5940";"10.2900";"-6.0780";"0.8550";"-0.3270"
1892;"泰达生物";"-8.1856";"-6.8648";"-13.7521";"-12.9181";"8.7406";"-5.8055";"2.2383";"-2.9391"
1893;"康佰控股";"-63.2400";"69.4270";"-9.4720";"-5.0220";"67.9960";"-6.9330";"14.5740";"53.0950"
1894;"鸿伟亚洲 ";"14.8440";"9.6920";"30.2950";"16.2520";"6.5330";"11.8940";"40.4530";"35.0570"
1895;"环球通证";"-2.4160";"-44.8320";"-2.0810";"-5.2710";"-51.1920";"-75.0540";"-7.5210";"-41.8070"
1896;"汉华专业服务";"2.4610";"-117.4280";"-176.7000";"-124.3230";"-123.8200";"-62.3080";"-111.3740";"-34.0940"
1897;"乐亚国际";"-5.9510";"-10.1410";"-294.2980";"-269.1710";"-255.3050";"-122.0980";"-255.5790";"-14.4960"
1898;"建禹集团";"15.2560";"6.3780";"41.8120";"24.4150";"16.4330";"5.8850";"38.2230";"23.1740"
1899;"北斗嘉药业";"-8.3480";"-9.5930";"-8.3430";"-73.5960";"-15.1100";"-6.5780";"0.2550";"-5.9150"
1900;"乐透互娱";"-12.8220";"-5.8830";"-2.0750";"-5.4690";"-17.9290";"-2.3030";"-7.8000";"-16.4570"
1901;"中国万桐园";"10.0320";"8.6270";"6.7130";"11.5480";"7.1230";"11.8810";"6.2560";"14.3310"
1902;"修身堂";"-41.1830";"6.4390";"-25.0940";"-5.7030";"2.7830";"9.2780";"26.0710";"-3.7440"
1903;"宝联控股";"-8.2890";"-13.3860";"-10.6720";"-4.5160";"-8.5000";"-4.4920";"-1.3580";"0.8250"
1904;"汇创控股";"402.1950";"-94.4480";"425.9130";"454.9150";"-90.6060";"-6.9540";"418.7200";"-34.3090"
1905;"凯顺控股";"11.0310";"12.3030";"24.4870";"49.3069";"48.0450";"-11.3720";"63.3150";"-10.8700"
1906;"交大慧谷";"-11.1890";"-7.7730";"-10.0937";"-0.3309";"-16.1630";"-11.9740";"-8.3130";"2.6187"
1907;"神通机器人教育";"14.4320";"27.6020";"20.8820";"13.4160";"6.7730";"3.8460";"1.9110";"-1.9490"
1908;"中新控股";"566.9210";"308.7150";"51.2880";"100.8670";"803.0130";"301.1220";"781.6650";"126.7540"
1909;"浙江永安";"-2.0540";"-2.0690";"-2.2090";"-0.3850";"0.6260";"-0.0340";"-7.2130";"-10.2920"
1910;"誉满国际控股";"-87.2880";"-67.1180";"52.3890";"-43.4120";"-110.4400";"-59.2370";"-45.2590";"-8.7760"
1911;"新智控股";"-6.5440";"-37.6870";"-33.8260";"-21.6690";"-16.3630";"-24.0450";"-13.5740";"-9.4490"
1912;"FIRST CREDIT ";"16.7967";"15.9955";"53.1777";"51.0400";"40.7654";"4.6322";"26.4723";"33.6465"
1913;"联旺集团";"21.7240";"-2.8920";"11.7240";"18.5570";"12.6690";"30.5490";"21.6700";"3.8440"
1914;"毅高国际控股";"-2.9810";"-14.7160";"-8.9230";"-5.0790";"-2.0650";"-13.9930";"-9.0930";"-5.4560"
1915;"比高集团";"-6.0570";"-10.5420";"-46.2960";"-13.3950";"-14.3550";"-37.0040";"-6.6650";"-6.8360"
1916;"PF GROUP";"6.7280";"35.1060";"38.4640";"19.5660";"18.3380";"10.0980";"9.3440";"25.5730"
1917;"壹照明";"0.1210";"-27.4130";"-5.6750";"-3.6430";"-1.8830";"-12.4410";"13.7490";"-6.4730"
1918;"中国医疗集团";"14.6340";"5.9140";"30.4540";"2.1270";"10.2280";"4.1930";"2.1030";"-3.3530"
1919;"树熊金融集团";"9.4470";"11.3350";"-9.7410";"-12.9420";"-28.7560";"-12.4930";"-16.1130";"-71.8970"
1920;"西安海天天";"-16.4990";"-12.4580";"-16.6824";"-37.6538";"-8.6070";"-12.4590";"-7.9400";"-3.7960"
1921;"国艺娱乐";"-132.7440";"-6.3370";"-193.5290";"-142.1560";"-129.0310";"-22.3750";"-327.0910";"-189.7420"
1922;"FUTURE DATA ";"0.2170";"-1.1810";"0.3480";"3.7080";"5.2710";"4.1600";"2.0240";"-2.0470"
1923;"中国宇天";"12.9070";"5.8270";"38.1180";"20.2080";"16.4690";"6.3310";"55.9450";"13.1340"
1924;"节能元件";"0.6980";"-0.1630";"0.5600";"0.2470";"-0.4730";"0.1770";"-0.2220";"-0.5090"
1925;"CLASSIFIED GP";"-9.1030";"-3.7460";"-35.9720";"-32.4930";"-21.0580";"-1.6800";"-7.1320";"-13.0740"
1926;"赛迪顾问";"2.4150";"-5.2210";"-2.6570";"-0.9020";"19.5660";"9.1540";"12.1110";"8.6360"
1927;"宝德科技集团";"50.8089";"48.4529";"34.9315";"218.9338";"356.3441";"322.4941";"13.8898";"28.3195"
1928;"华星控股";"6.2694";"10.3626";"11.0471";"10.6757";"5.4313";"3.7747";"0.4579";"1.9904"
1929;"惠陶集团";"-12.9907";"-8.6667";"-5.4056";"-2.9224";"-15.1284";"-26.2930";"-5.2655";"-20.3292"
1930;"首都金融控股";"0.8960";"-4.3590";"-14.7350";"-11.9280";"20.4230";"-8.8210";"20.9200";"14.2200"
1931;"展程控股";"2.5550";"22.8610";"14.0760";"7.5890";"-3.9430";"4.1970";"-1.4250";"3.4100"
1932;"英记茶庄";"-0.9890";"-4.2940";"12.2950";"-3.1750";"7.8890";"112.0470";"70.5500";"27.6460"
1933;"新威斯顿";"7.0280";"3.1660";"3.4630";"9.7270";"8.8980";"9.5710";"2.8930";"4.7040"
1934;"大贺传媒";"12.1960";"2.2300";"2.2700";"32.2790";"15.3930";"15.0560";"12.1380";"11.9150"
1935;"安悦国际控股";"2.3820";"0.8900";"-8.4250";"6.0120";"-7.4920";"1.7040";"-0.6240";"-4.3970"
1936;"中华燃气";"1.9920";"17.9350";"3.2020";"0.2130";"42.4250";"95.0500";"13.7150";"2.3760"
1937;"中生北控生物科技";"0.5170";"-3.9420";"25.1700";"10.3360";"7.3140";"3.8410";"1.9140";"15.9800"
1938;"瑞远智控";"-3.2390";"-3.3230";"-1.1290";"-7.1750";"-2.6240";"-4.4260";"-1.2320";"-2.5580"
1939;"丝路能源";"-75.7210";"-140.2280";"-53.0370";"-17.5350";"-9.1100";"-20.9040";"-3.4560";"-3.6960"
1940;"优越集团控股";"12.0600";"40.6880";"28.6370";"21.5830";"11.9550";"27.6040";"20.6340";"13.3070"
1941;"泰和小贷";"34.7177";"15.9996";"11.3070";"45.8339";"27.9743";"32.0143";"18.3251";"19.8523"
1942;"神州数字 ";"-22.5900";"-15.5790";"7.0410";"14.7020";"-2.5480";"2.4940";"-2.9840";"156.0540"
1943;"金利通";"0.6540";"-3.1860";"-6.1260";"-4.9590";"-5.8500";"-21.2060";"-15.3180";"-10.7500"
1944;"靖洋集团";"33.9450";"0.2320";"11.4830";"12.1110";"37.4630";"34.2930";"-18.4350";"28.6300"
1945;"西北实业";"3.3500";"1.2230";"6.8740";"3.8270";"2.4220";"1.0260";"1.6640";"5.0130"
1946;"银合控股";"9.3720";"65.4180";"31.9420";"14.5060";"10.0050";"37.0050";"13.8460";"35.8690"
1947;"海天能源";"86.7390";"50.4240";"24.5860";"85.2270";"58.0800";"36.5560";"16.7040";"61.3660"
1948;"宏强控股";"5.9050";"8.3250";"-7.7360";"2.4720";"1.0670";"-1.7420";"2.4580";"2.5760"
1949;"中国之信集团";"6.0690";"11.0480";"4.0320";"77.2220";"6.6050";"7.5150";"4.4480";"-1.6640"
1950;"卓信国际控股";"0.4180";"-8.7760";"-90.7450";"-27.6560";"-22.7590";"-15.0240";"-29.2290";"-22.9850"
1951;"蓝港互动";"-51.4070";"-72.9070";"-53.9500";"-294.0980";"-110.4050";"-13.9240";"-157.3720";"-125.9800"
1952;"迪臣建设";"-5.8790";"38.8310";"20.8470";"103.4230";"45.4600";"29.7660";"10.8560";"65.5350"
1953;"富誉控股";"-3.6160";"-57.1050";"-10.6560";"-55.9040";"-2.9000";"-29.0810";"-6.7460";"-2.8560"
1954;"中国煤层气";"-20.1670";"-10.8650";"-70.2190";"-101.0020";"-32.0880";"-21.5820";"-14.1000";"-50.3350"
1955;"环球数码创意";"8.6830";"-2.2560";"-29.2950";"-26.2710";"0.9120";"-2.5750";"-62.1580";"-71.0850"
1956;"华人饮食集团";"-13.2990";"-8.0800";"-3.6270";"-108.7040";"-25.7530";"-71.3850";"-16.2730";"-19.3000"
1957;"浙江展望";"-0.7590";"-1.6130";"-1.6940";"45.9120";"-14.1950";"-2.8060";"-2.2100";"-1.4460"
1958;"永勤集团控股";"3.4260";"-0.4240";"5.2800";"-14.4620";"-6.2990";"3.4060";"1.0660";"1.5980"
1959;"骏东控股";"-5.5780";"-3.8430";"-2.4330";"-9.9350";"-0.6730";"-7.1340";"0.3650";"-3.5860"
1960;"CMON";"-0.0826";"-1.0005";"-1.1341";"3.4966";"0.8238";"-1.9470";"0.1222";"-2.1617"
1961;"亚博科技控股";"160.1450";"-437.0810";"-233.2600";"172.9710";"-365.6640";"332.9890";"-470.5740";"-53.2520"
1962;"中国数字视频";"-17.8180";"-15.4840";"-90.3390";"-43.9030";"-39.0930";"66.4610";"-38.1450";"338.7060"
1963;"中国金典集团";"1.4290";"2.1090";"2.7530";"-0.6120";"-8.3240";"-4.3470";"4.9500";"10.6020"
1964;"智傲控股";"-6.0650";"2.3630";"-17.7030";"-8.7770";"-5.5600";"-1.5290";"-1.9570";"-8.8080"
1965;"正力控股";"-2.0250";"-1.4700";"-2.0410";"0.0300";"0.2130";"-1.4910";"-0.6120";"0.0860"
